ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
367.0,278.0,0.0,0.0,"beauty, hair, care, hair, styling, products, hair, mousse",,got2b fat-tastic Instant Collagen Infusion Mousse 8.50 oz (Pack of 4),https://i5.walmartimages.com/asr/626929e0-0cce-44d7-8a95-0bf81818edbe_1.fa1c9cbcab1f9ecce1d0190b6e792117.jpeg,"pack, pack, want, mousseschwrzkp, hnkactive, polysorbate, hydrolyzed, cetrimonium, cocamidopropyl, alcohol, denat, dmdm, parfum, iononeshake, use, pump, foam, hand, distribute, evenly, damp, hair, style, usual, dull, thin, lifeless, hair, hungry, style, feed, thickening, plumping, mousse, fast, revolutionary, thickening, mousse, infused, collagen, make, hair, feel, instantly, thicker, denser, full, body, life, collagen, formula, also, adds, elasticity, overall, strong, lush, hair, holds, style, day, long, go, flat, without, carb, overload, flammable, contents, pressure, use, near, heat, open, flame, smoking, puncture, incinerate, store, degrees, f, degrees, avoid, spraying, eyes, use, directed, intentional, misuse, deliberately, concentrating, inhaling, contents, may, harmful, fatal, keep, reach, children","beauty, hair, care, hair, styling, products, hair, mousse, pack, pack, want, mousseschwrzkp, hnkactive, polysorbate, hydrolyzed, cetrimonium, cocamidopropyl, alcohol, denat, dmdm, parfum, iononeshake, use, pump, foam, hand, distribute, evenly, damp, hair, style, usual, dull, thin, lifeless, hair, hungry, style, feed, thickening, plumping, mousse, fast, revolutionary, thickening, mousse, infused, collagen, make, hair, feel, instantly, thicker, denser, full, body, life, collagen, formula, also, adds, elasticity, overall, strong, lush, hair, holds, style, day, long, go, flat, without, carb, overload, flammable, contents, pressure, use, near, heat, open, flame, smoking, puncture, incinerate, store, degrees, f, degrees, avoid, spraying, eyes, use, directed, intentional, misuse, deliberately, concentrating, inhaling, contents, may, harmful, fatal, keep, reach, children"
1.0,9.0,4.4,5.0,"household, essentials, cleaning, supplies, cleaners",,"Pine-Sol, CLO41773, Multi-Surface Cleaner, 1 Each, Amber",https://i5.walmartimages.com/asr/24a02f60-5595-4b9a-9ed0-a9307ebfc69a_1.0226bb589103ace1d595bef6c2d679aa.jpeg | https://i5.walmartimages.com/asr/68ef9105-0ec5-4152-aa98-d81a46fb572a_1.e549cb505cfab9adacc36b1c037b4dfe.jpeg | https://i5.walmartimages.com/asr/87df7999-64ba-45bf-91ce-4fd86be3e662_1.e29ba427602be2d98823df44ae6929d5.jpeg | https://i5.walmartimages.com/asr/c8e41da3-cc31-4f0b-80e0-c7ec248c4872_1.f981caeec526e401316dfdd4185d0e13.jpeg,"pine, sol, cleaner, disinfectant, kills, germs, bacteria, can, trust, itll, whole, lot, simply, clean, distinctive, scent, deodorizes, eliminates, bacteria, cleaning, power, penetrates, breaks, toughest, soils, cleaner, removes, grease, grime, quickly, without, leaving, sticky, residue, leaving, behind, pleasant, fresh, clean, scent, pine, pine, sol, cleaner, versatile, cleaner, can, used, wide, variety, tough, jobs, surfaces, including, floors, counters, sinks, combination, low, ph, pine, essential, oil, powerful, surfactants, makes, cleaner, great, choice, cleaning, removing, grease, quarry, tile, commercial, kitchens, clorox, commercial, solutions, bottle, perfect, use, offices, daycare, centers, restaurants, schools, commercial, facilities, cleaner, amber, clorox, commercial, solutions, cuts, tough, grease, grime, fast, deodorizes, wipes, bacteria, leaving, fresh, clean, scent, pine, disinfectant, kills, germs, bacteria, can, cause, illness, use, wide, variety, tough, jobs, surfaces, including, floors, counters, sinks","household, essentials, cleaning, supplies, cleaners, pine, sol, cleaner, disinfectant, kills, germs, bacteria, can, trust, itll, whole, lot, simply, clean, distinctive, scent, deodorizes, eliminates, bacteria, cleaning, power, penetrates, breaks, toughest, soils, cleaner, removes, grease, grime, quickly, without, leaving, sticky, residue, leaving, behind, pleasant, fresh, clean, scent, pine, pine, sol, cleaner, versatile, cleaner, can, used, wide, variety, tough, jobs, surfaces, including, floors, counters, sinks, combination, low, ph, pine, essential, oil, powerful, surfactants, makes, cleaner, great, choice, cleaning, removing, grease, quarry, tile, commercial, kitchens, clorox, commercial, solutions, bottle, perfect, use, offices, daycare, centers, restaurants, schools, commercial, facilities, cleaner, amber, clorox, commercial, solutions, cuts, tough, grease, grime, fast, deodorizes, wipes, bacteria, leaving, fresh, clean, scent, pine, disinfectant, kills, germs, bacteria, can, cause, illness, use, wide, variety, tough, jobs, surfaces, including, floors, counters, sinks"
50.0,3982.0,0.0,573.0,"personal, care, bath, body, body, lotions, creams",,"(2 Pack) Gold Bond Ultimate Healing Skin Therapy Lotion with aloe, 20oz",https://i5.walmartimages.com/asr/40ca825b-566b-4f7d-a5a5-954f3e97f05d_1.c3f5ac0d3704f3ae48e0bf9606e9211a.jpeg | https://i5.walmartimages.com/asr/a2e95795-6d83-409b-a1ec-da8ce1351727_1.ba35fa91f6fb779e065839b0c19c658b.jpeg | https://i5.walmartimages.com/asr/d3ce6c25-9241-453d-8814-817882593538_1.bcd8fbffa35cf72e7aad1299bfc62d25.jpeg | https://i5.walmartimages.com/asr/41aabd01-b13c-40e4-aecb-b97f32f66504_1.a3187f957d62eb31b2768d9bdd6feed0.jpeg | https://i5.walmartimages.com/asr/a499ae5c-388e-419f-8133-68ed76b7269f_1.cd1b8a23eec5f7f973150be148068a6f.jpeg | https://i5.walmartimages.com/asr/37434b15-928f-47f1-9447-3a293fe6f6a8_1.a04acde3c5c943d561315c998be8d389.jpeg,"gold, bond, ultimate, healing, skin, therapy, lotion, packed, intensive, moisturizers, essential, vitamins, plus, soothing, aloe, reveal, nourished, healed, skin, lotion, applied, dry, problem, skin, adds, protective, layer, moisture, positive, ions, keep, moisture, attached, skin, can, feel, working, even, wash, hands, unique, blend, hydralast, emollients, humectants, draws, moisture, throughout, day, hour, moisturization, hypoallergenic, dermatologist, tested, lotion, healing, aloe, family, size, intensive, moisturizers, vitamins, c, e, skin, therapy, lotion, packed, moisturizers, vitamins, reveal, nourished, healed, skin, heals, nourishes, dry, problem, skin, penetrates, fast, hypoallergenic, fresh, clean, scent, healing, aloe, heal, dry, problem, skin, lotion, applied, dry, problem, skin, adds, protective, layer, moisture, positive, ions, keep, moisture, attached, skin, can, feel, working, even, wash, hands, unique, blend, hydralast, emollients, humectants, draws, moisture, throughout, day, hour, moisturization, skin, looks, feels, noticeably, healthier, hypoallergenic, dermatologist, tested, exclusive, formula, makers, gold, bond, manufacture, private, label, brands, www, goldbondultimate, com","personal, care, bath, body, body, lotions, creams, gold, bond, ultimate, healing, skin, therapy, lotion, packed, intensive, moisturizers, essential, vitamins, plus, soothing, aloe, reveal, nourished, healed, skin, lotion, applied, dry, problem, skin, adds, protective, layer, moisture, positive, ions, keep, moisture, attached, skin, can, feel, working, even, wash, hands, unique, blend, hydralast, emollients, humectants, draws, moisture, throughout, day, hour, moisturization, hypoallergenic, dermatologist, tested, lotion, healing, aloe, family, size, intensive, moisturizers, vitamins, c, e, skin, therapy, lotion, packed, moisturizers, vitamins, reveal, nourished, healed, skin, heals, nourishes, dry, problem, skin, penetrates, fast, hypoallergenic, fresh, clean, scent, healing, aloe, heal, dry, problem, skin, lotion, applied, dry, problem, skin, adds, protective, layer, moisture, positive, ions, keep, moisture, attached, skin, can, feel, working, even, wash, hands, unique, blend, hydralast, emollients, humectants, draws, moisture, throughout, day, hour, moisturization, skin, looks, feels, noticeably, healthier, hypoallergenic, dermatologist, tested, exclusive, formula, makers, gold, bond, manufacture, private, label, brands, www, goldbondultimate, com"
4.0,4.0,0.0,2.0,"household, essentials, air, fresheners","web, products",WEB FilterFresh Whole Home Ocean Mist Air Freshener,https://i5.walmartimages.com/asr/375573d7-3ace-4639-9c63-5b58c378948a_1.4805328b4b15e88747e6aa817c0402bd.jpeg,"home, overrun, unpleasant, whether, pet, frequently, cook, live, smoker, protect, plus, industries, web, filter, fresh, whole, home, ocean, mist, air, freshener, need, keep, entire, home, smelling, great, days, secret, filter, fresh, pads, effectiveness, lies, odor, counteractant, works, fragrance, combat, homes, unpleasant, odors, coming, fresh, clean, scent, ocean, mist, air, freshener, perfectly, accommodates, apartment, home, office, filling, entire, space, special, formula, small, areas, use, little, filter, fresh, air, freshener, can, handle, eliminating, odors, closets, bathrooms, even, car, easier, simply, attach, filter, fresh, pads, size, filter, central, furnace, ac, unit, will, even, work, electrostatic, filters, use, pads, types, filters, directly, connected, households, electrical, currents, oscillating, can, connect, filter, fresh, front, allowing, pleasantly, scent, one, room, time, days, cool, ocean, mist, revive, stale, office, apartment, closet, use, protect, plus, industries, web, filter, fresh, whole, home, ocean, mist, air, freshener, web, filterfresh, whole, home, air, freshener, attaches, furnace, air, conditioner, filter, secret, pleasant, smelling, central, system, runs, ocean, breeze, scent, fills, home, great, parties, open, houses, holidays, help, reduce, lingering, household, odors, like, smoke, kitchen, bathroom, pet, odors, safer, candles, filterfresh, lasts, longer, aerosol, sprays, scents, last, days, depending, size, home, much, system, running, comes, one, air, freshener, ocean, mist, scent, air, freshener, masks, odors, throughout, entire, home, office, apartment, easily, attaches, furnace, air, conditioner, filter, air, freshener, lasts, days, works, great, small, areas, like, cars, closets, bathrooms","household, essentials, air, fresheners, web, products, home, overrun, unpleasant, whether, pet, frequently, cook, live, smoker, protect, plus, industries, web, filter, fresh, whole, home, ocean, mist, air, freshener, need, keep, entire, home, smelling, great, days, secret, filter, fresh, pads, effectiveness, lies, odor, counteractant, works, fragrance, combat, homes, unpleasant, odors, coming, fresh, clean, scent, ocean, mist, air, freshener, perfectly, accommodates, apartment, home, office, filling, entire, space, special, formula, small, areas, use, little, filter, fresh, air, freshener, can, handle, eliminating, odors, closets, bathrooms, even, car, easier, simply, attach, filter, fresh, pads, size, filter, central, furnace, ac, unit, will, even, work, electrostatic, filters, use, pads, types, filters, directly, connected, households, electrical, currents, oscillating, can, connect, filter, fresh, front, allowing, pleasantly, scent, one, room, time, days, cool, ocean, mist, revive, stale, office, apartment, closet, use, protect, plus, industries, web, filter, fresh, whole, home, ocean, mist, air, freshener, web, filterfresh, whole, home, air, freshener, attaches, furnace, air, conditioner, filter, secret, pleasant, smelling, central, system, runs, ocean, breeze, scent, fills, home, great, parties, open, houses, holidays, help, reduce, lingering, household, odors, like, smoke, kitchen, bathroom, pet, odors, safer, candles, filterfresh, lasts, longer, aerosol, sprays, scents, last, days, depending, size, home, much, system, running, comes, one, air, freshener, ocean, mist, scent, air, freshener, masks, odors, throughout, entire, home, office, apartment, easily, attaches, furnace, air, conditioner, filter, air, freshener, lasts, days, works, great, small, areas, like, cars, closets, bathrooms"
6.0,9.0,4.3,11.0,"home, decor, candles, home, fragrance, wax, melts","better, homes, gardens","Better Homes & Gardens 2.5 oz Red Currant Poinsettia Scented Wax Melts, 4-Pack",https://i5.walmartimages.com/asr/8ff0edde-291e-4078-8b62-51e920d085f0_1.d9dd55f863890678065af8e7884440c0.jpeg | https://i5.walmartimages.com/asr/4834c538-e668-4c6b-82ce-196b91c74ddd_1.05b307b71a9cb94581447193bbae22ae.jpeg | https://i5.walmartimages.com/asr/bcdecc45-8243-4b2f-8871-da95ba241671_1.dd3d17aa34acb25604b98ef9b1b83e8f.jpeg | https://i5.walmartimages.com/asr/dacadaf3-a599-4356-84a1-d73954c8675d_1.a9b7df899deb0e38314773de15e934fd.jpeg,,"home, decor, candles, home, fragrance, wax, melts, better, homes, gardens"
5.0,9.0,5.0,1.0,"premium, beauty, premium, grooming, premium, hair, care",reuzel,Daily Conditioner Conditionneur Quotidien 11.83 Ounce,https://i5.walmartimages.com/asr/6ff7f6aa-35d6-4076-9dfb-9011bc4a7287.7db1807c5f62fc8ab2503bafe343b7c3.jpeg | https://i5.walmartimages.com/asr/1ca00872-dfff-4c91-9002-bb5b89c718be.af87378c5527ad705168216ee0561c39.jpeg,,"premium, beauty, premium, grooming, premium, hair, care, reuzel"
108127938.0,18.0,0.0,5.0,"premium, beauty, premium, hair, care, hair, tools, premium, shampoos",unite,"Unite Hair Boosta Shampoo, Gentle Cleansing, 33 oz",https://i5.walmartimages.com/asr/a214eefd-c157-4131-bef3-914acf5a3165_1.951eef12bff65fa04ab70a601145a12a.jpeg | https://i5.walmartimages.com/asr/546a12cf-1156-464a-920a-d4d8fb1af750_1.63e371d08f52655747faa7c864c5fa25.jpeg | https://i5.walmartimages.com/asr/75eb923b-b388-4118-8083-64814e335f01_1.d568ed2f496f5caba41f804fa8573c47.jpeg,,"premium, beauty, premium, hair, care, hair, tools, premium, shampoos, unite"
1.0,7.0,5.0,1.0,"personal, care, deodorants, antiperspirants",ban,4 Pack - Ban Anti-Perspirant Deodorant Invisible Solid Powder Fresh 2.60 oz,https://i5.walmartimages.com/asr/9533bf8e-7ae3-43c9-bdd2-f33c99c67c81_1.f9d7fbb85c640093b295e365a80df99b.jpeg,"pack, get, fresh, active, aluminum, zirconium, tetrachlorohydrex, gly, inactive, stearyl, alkyl, hydrogenated, castor, butyl, phellodendron, amurense, bark, oleic, santalum, album, behenyl, hordeum, distichon, fragrance, reduces, underarm, perspiration, keeps, fresher, longer","personal, care, deodorants, antiperspirants, ban, pack, get, fresh, active, aluminum, zirconium, tetrachlorohydrex, gly, inactive, stearyl, alkyl, hydrogenated, castor, butyl, phellodendron, amurense, bark, oleic, santalum, album, behenyl, hordeum, distichon, fragrance, reduces, underarm, perspiration, keeps, fresher, longer"
1.0,7.0,0.0,0.0,"premium, beauty, premium, makeup, premium, lips, premium, lipstick",buxom,Va-Va-Plump Shiny Liquid Lipstick - Guava Kiss by Buxom for Women - 0.11 oz Lipstick,https://i5.walmartimages.com/asr/efd5ea63-e109-4dae-8b80-e725639002ce_1.d527a5993be0bc7036835e0f7196869d.jpeg | https://i5.walmartimages.com/asr/656f4b0f-7c9f-4c74-ae06-286a381e4071_1.ce4eaf40e1bf876e4d7fdee4647cc6c4.jpeg,,"premium, beauty, premium, makeup, premium, lips, premium, lipstick, buxom"
771.0,94.0,4.4,23.0,"premium, beauty, premium, hair, tools, accessories, premium, flat, irons",chi,"($129 Value) CHI G2 Ceramic Titanium Infused Hairstyling Flat Iron Straightener, 1&quot",https://i5.walmartimages.com/asr/9bcc0ed7-d62c-4a1d-99d2-8946e7b8b485_1.5185d1bcc29219b9176fc6b0c3be4538.jpeg | https://i5.walmartimages.com/asr/80e881b2-ccc7-46ab-83a8-ac64ba5a91f9_1.07e514f92c5d7ab964349cf6607a165d.jpeg | https://i5.walmartimages.com/asr/d79f1018-878b-4e3e-902c-23ffe56bc5b7_1.56af9c84c637dc7b943a94236226c37f.jpeg,,"premium, beauty, premium, hair, tools, accessories, premium, flat, irons, chi"
5.0,3.0,4.6,69.0,"personal, care, bath, body, hand, soaps",purell,"(Pack of 300) - PURELL Hand Sanitizing Wipes, Alcohol Formula, Fragrance Free, Individually Wrapped Hand Wipes -9020-06-EC",https://i5.walmartimages.com/asr/ce3f3283-43f7-4e9e-8be8-3ec0c2e8495d_1.a4ddb7a47115798ba4407393d21b079f.jpeg | https://i5.walmartimages.com/asr/004b0fc9-c9c5-4875-96a0-1aa269246cdf_1.88215c80f422de80a3164a66b1039c1c.jpeg | https://i5.walmartimages.com/asr/12b935b7-0b17-47af-8e61-945c70a54050_1.ceec70799a93e5926620267fbc56b32e.jpeg | https://i5.walmartimages.com/asr/321c7ff9-0d47-4bb5-bc3a-af5650c7e969_1.5a154c3940c910aa6350c998aad833dc.jpeg | https://i5.walmartimages.com/asr/608fd522-ae13-4a7f-8626-96885b8f769e_1.59fdc4bd45b4051b182bba6f992e8441.jpeg,"help, keep, family, care, healthier, purell, hand, sanitizing, wipes, want, think, illness, causing, germs, everywhere, home, work, fact, infections, transmitted, hands, keeping, hands, clean, good, condition, one, best, ways, prevent, illness, know, life, moves, fast, washing, hands, soap, water, always, option, using, purell, hand, sanitizing, wipes, multiple, occasions, throughout, day, conveniently, kills, germs, helps, reduce, spread, germs, can, cause, illness, purell, hand, sanitizing, wipes, proven, kill, common, germs, may, cause, illness, without, damaging, skin, wipes, soft, textured, durable, gently, clean, hands, faces, also, dermatologist, tested, providing, safe, effective, cleaning, soap, water, available, individually, wrapped, hand, wipes, fit, just, anywhere, put, pocket, bag, add, boxed, lunches, meal, trays, caring, touch, purell, hand, sanitizing, wipes, formulated, gentle, skin, free, harsh, preservatives, contain, dye, triclosan, parabens, phthalates, case, includes, count, boxes, individually, wrapped, purell, hand, sanitizing, wipes, gojo, industries, family, enterprise, invented, purell, brand, years, ago, team, committed, use, best, science, available, make, world, healthier, place, purell, hand, sanitizing, wipes, simple, amenity, show, care, using, purell, wipes, convenient, gentle, way, kill, germs, stay, healthy, proven, kill, common, germs, may, cause, illness, without, damaging, skin, perfect, frequent, use, purell, wipes, formulated, gentle, skin, containing, harsh, chemicals, free, harsh, preservatives, contain, dye, triclosan, parabens, phthalates, individually, wrapped, hand, wipes, fit, just, anywhere, put, pocket, bag, add, boxed, lunches, meal, trays, caring, touch, case, includes, count, boxes, individually, wrapped, purell, hand, sanitizing, wipes, alcohol, formula","personal, care, bath, body, hand, soaps, purell, help, keep, family, care, healthier, purell, hand, sanitizing, wipes, want, think, illness, causing, germs, everywhere, home, work, fact, infections, transmitted, hands, keeping, hands, clean, good, condition, one, best, ways, prevent, illness, know, life, moves, fast, washing, hands, soap, water, always, option, using, purell, hand, sanitizing, wipes, multiple, occasions, throughout, day, conveniently, kills, germs, helps, reduce, spread, germs, can, cause, illness, purell, hand, sanitizing, wipes, proven, kill, common, germs, may, cause, illness, without, damaging, skin, wipes, soft, textured, durable, gently, clean, hands, faces, also, dermatologist, tested, providing, safe, effective, cleaning, soap, water, available, individually, wrapped, hand, wipes, fit, just, anywhere, put, pocket, bag, add, boxed, lunches, meal, trays, caring, touch, purell, hand, sanitizing, wipes, formulated, gentle, skin, free, harsh, preservatives, contain, dye, triclosan, parabens, phthalates, case, includes, count, boxes, individually, wrapped, purell, hand, sanitizing, wipes, gojo, industries, family, enterprise, invented, purell, brand, years, ago, team, committed, use, best, science, available, make, world, healthier, place, purell, hand, sanitizing, wipes, simple, amenity, show, care, using, purell, wipes, convenient, gentle, way, kill, germs, stay, healthy, proven, kill, common, germs, may, cause, illness, without, damaging, skin, perfect, frequent, use, purell, wipes, formulated, gentle, skin, containing, harsh, chemicals, free, harsh, preservatives, contain, dye, triclosan, parabens, phthalates, individually, wrapped, hand, wipes, fit, just, anywhere, put, pocket, bag, add, boxed, lunches, meal, trays, caring, touch, case, includes, count, boxes, individually, wrapped, purell, hand, sanitizing, wipes, alcohol, formula"
